model,language,layer,method,D,D_source,sif_a,spearman_train,spearman_test,n_train_pairs,n_test_pairs
sentence-transformers/LaBSE,french,2,baseline_mean,0,none,0.001,0.7276140417134942,0.6914094096288261,600,410
sentence-transformers/LaBSE,french,2,sif_only,0,none,0.001,0.7724426461787973,0.7509425646933607,600,410
sentence-transformers/LaBSE,french,2,sif_abtt_fixed,10,fixed,0.001,0.8555551551647992,0.8646304993263195,600,410
sentence-transformers/LaBSE,french,2,sif_abtt_optimal,5,train_sweep,0.001,0.8567800208135868,0.8552949346528985,600,410
sentence-transformers/LaBSE,french,2,whitening,0,none,0.001,0.8349395729584562,0.8221086220950279,600,410
sentence-transformers/LaBSE,french,2,variance_filter,0,none,0.001,0.7208053329194017,0.6824041771034473,600,410
sentence-transformers/LaBSE,french,3,baseline_mean,0,none,0.001,0.769516458954663,0.7425265450366341,600,410
sentence-transformers/LaBSE,french,3,sif_only,0,none,0.001,0.804857410793594,0.7885840480233881,600,410
sentence-transformers/LaBSE,french,3,sif_abtt_fixed,10,fixed,0.001,0.8596025338025326,0.8573739097835071,600,410
sentence-transformers/LaBSE,french,3,sif_abtt_optimal,10,train_sweep,0.001,0.8596025338025326,0.8573739097835071,600,410
sentence-transformers/LaBSE,french,3,whitening,0,none,0.001,0.831620399603081,0.8140248515758598,600,410
sentence-transformers/LaBSE,french,3,variance_filter,0,none,0.001,0.7638240491132653,0.7363167189056999,600,410
sentence-transformers/LaBSE,french,4,baseline_mean,0,none,0.001,0.7718899256429467,0.7461150622755737,600,410
sentence-transformers/LaBSE,french,4,sif_only,0,none,0.001,0.8046502156205102,0.7899790935760536,600,410
sentence-transformers/LaBSE,french,4,sif_abtt_fixed,10,fixed,0.001,0.8567833137929008,0.8598711371722542,600,410
sentence-transformers/LaBSE,french,4,sif_abtt_optimal,10,train_sweep,0.001,0.8567833137929008,0.8598711371722542,600,410
sentence-transformers/LaBSE,french,4,whitening,0,none,0.001,0.8244902221898368,0.8058691939498244,600,410
sentence-transformers/LaBSE,french,4,variance_filter,0,none,0.001,0.7665155802860344,0.7400309732297422,600,410
sentence-transformers/LaBSE,french,5,baseline_mean,0,none,0.001,0.7889350564286725,0.7710474279267461,600,410
sentence-transformers/LaBSE,french,5,sif_only,0,none,0.001,0.807614823891476,0.7995776343567791,600,410
sentence-transformers/LaBSE,french,5,sif_abtt_fixed,10,fixed,0.001,0.8555407022305429,0.8635429563192728,600,410
sentence-transformers/LaBSE,french,5,sif_abtt_optimal,2,train_sweep,0.001,0.8561837005265255,0.8631021358663724,600,410
sentence-transformers/LaBSE,french,5,whitening,0,none,0.001,0.8345910532739736,0.8236671345719158,600,410
sentence-transformers/LaBSE,french,5,variance_filter,0,none,0.001,0.7840570622743356,0.7633804283556355,600,410
sentence-transformers/LaBSE,french,6,baseline_mean,0,none,0.001,0.8109566232617503,0.7962507861868373,600,410
sentence-transformers/LaBSE,french,6,sif_only,0,none,0.001,0.8220777861125794,0.8109155817160373,600,410
sentence-transformers/LaBSE,french,6,sif_abtt_fixed,10,fixed,0.001,0.8584217224705936,0.8713764725706548,600,410
sentence-transformers/LaBSE,french,6,sif_abtt_optimal,2,train_sweep,0.001,0.8619499872146621,0.8732940720383318,600,410
sentence-transformers/LaBSE,french,6,whitening,0,none,0.001,0.827115363857201,0.8287314723308737,600,410
sentence-transformers/LaBSE,french,6,variance_filter,0,none,0.001,0.8059395018406268,0.7902025971264962,600,410
sentence-transformers/LaBSE,french,7,baseline_mean,0,none,0.001,0.800768006189719,0.7742334645031146,600,410
sentence-transformers/LaBSE,french,7,sif_only,0,none,0.001,0.8157613689425844,0.7971039336575524,600,410
sentence-transformers/LaBSE,french,7,sif_abtt_fixed,10,fixed,0.001,0.8593975934143141,0.8747814816313361,600,410
sentence-transformers/LaBSE,french,7,sif_abtt_optimal,2,train_sweep,0.001,0.8631476728127285,0.8728937697729384,600,410
sentence-transformers/LaBSE,french,7,whitening,0,none,0.001,0.836753590535873,0.8290638957402066,600,410
sentence-transformers/LaBSE,french,7,variance_filter,0,none,0.001,0.7978258094059688,0.7706127941218307,600,410
sentence-transformers/LaBSE,french,8,baseline_mean,0,none,0.001,0.7967926274554725,0.7682145531008431,600,410
sentence-transformers/LaBSE,french,8,sif_only,0,none,0.001,0.8018784124795256,0.7840295423399233,600,410
sentence-transformers/LaBSE,french,8,sif_abtt_fixed,10,fixed,0.001,0.8628494282337924,0.8803343031734445,600,410
sentence-transformers/LaBSE,french,8,sif_abtt_optimal,10,train_sweep,0.001,0.8628494282337924,0.8803343031734445,600,410
sentence-transformers/LaBSE,french,8,whitening,0,none,0.001,0.8359091597466102,0.839952134786079,600,410
sentence-transformers/LaBSE,french,8,variance_filter,0,none,0.001,0.7955711516972148,0.7665729129876502,600,410
sentence-transformers/LaBSE,french,9,baseline_mean,0,none,0.001,0.8290989849655291,0.8173554465889475,600,410
sentence-transformers/LaBSE,french,9,sif_only,0,none,0.001,0.8267728198774945,0.8203977089515809,600,410
sentence-transformers/LaBSE,french,9,sif_abtt_fixed,10,fixed,0.001,0.864020932307805,0.8827855228137964,600,410
sentence-transformers/LaBSE,french,9,sif_abtt_optimal,2,train_sweep,0.001,0.8713299934098251,0.8796299837979172,600,410
sentence-transformers/LaBSE,french,9,whitening,0,none,0.001,0.8588605608676662,0.8372901334348029,600,410
sentence-transformers/LaBSE,french,9,variance_filter,0,none,0.001,0.8287259985199618,0.8159221483818397,600,410
sentence-transformers/LaBSE,french,10,baseline_mean,0,none,0.001,0.8458990296581433,0.8299426611617325,600,410
sentence-transformers/LaBSE,french,10,sif_only,0,none,0.001,0.8427067251387164,0.8356480576421744,600,410
sentence-transformers/LaBSE,french,10,sif_abtt_fixed,10,fixed,0.001,0.865387905108145,0.8836054715115217,600,410
sentence-transformers/LaBSE,french,10,sif_abtt_optimal,2,train_sweep,0.001,0.876549909977037,0.8858043456227968,600,410
sentence-transformers/LaBSE,french,10,whitening,0,none,0.001,0.846693345003783,0.820877914825456,600,410
sentence-transformers/LaBSE,french,10,variance_filter,0,none,0.001,0.8466864609353182,0.8301977950391968,600,410
sentence-transformers/LaBSE,french,11,baseline_mean,0,none,0.001,0.8414565942824184,0.8138139827290485,600,410
sentence-transformers/LaBSE,french,11,sif_only,0,none,0.001,0.8664155364307975,0.8442623985779684,600,410
sentence-transformers/LaBSE,french,11,sif_abtt_fixed,10,fixed,0.001,0.8797659001420687,0.882833360415821,600,410
sentence-transformers/LaBSE,french,11,sif_abtt_optimal,1,train_sweep,0.001,0.8871048003814976,0.8858062626123132,600,410
sentence-transformers/LaBSE,french,11,whitening,0,none,0.001,0.8581233746064807,0.8378328157397373,600,410
sentence-transformers/LaBSE,french,11,variance_filter,0,none,0.001,0.8429381495541995,0.8171721998183507,600,410
sentence-transformers/LaBSE,french,12,baseline_mean,0,none,0.001,0.8883721729546109,0.8620545010956232,600,410
sentence-transformers/LaBSE,french,12,sif_only,0,none,0.001,0.8896388210312512,0.8670231636505319,600,410
sentence-transformers/LaBSE,french,12,sif_abtt_fixed,10,fixed,0.001,0.8846780667044679,0.8809115784255626,600,410
sentence-transformers/LaBSE,french,12,sif_abtt_optimal,3,train_sweep,0.001,0.8933424215040771,0.8870596252125343,600,410
sentence-transformers/LaBSE,french,12,whitening,0,none,0.001,0.8388227282547082,0.8310215777159552,600,410
sentence-transformers/LaBSE,french,12,variance_filter,0,none,0.001,0.8909444017920175,0.8654010419760522,600,410
sentence-transformers/LaBSE,sinhala,0,baseline_mean,0,none,0.001,0.44342295609337207,0.5423284965428321,4996,100
sentence-transformers/LaBSE,sinhala,0,sif_only,0,none,0.001,0.3996453999671445,0.12161890754646344,4996,100
sentence-transformers/LaBSE,sinhala,0,sif_abtt_fixed,10,fixed,0.001,0.3321511338070532,0.28927404392556655,4996,100
sentence-transformers/LaBSE,sinhala,0,sif_abtt_optimal,1,train_sweep,0.001,0.5029312647428009,0.3416817350972975,4996,100
sentence-transformers/LaBSE,sinhala,0,whitening,0,none,0.001,0.027786463807603554,-0.059470177055324494,4996,100
sentence-transformers/LaBSE,sinhala,0,variance_filter,0,none,0.001,0.49671789785134834,0.5492791827309319,4996,100
sentence-transformers/LaBSE,sinhala,1,baseline_mean,0,none,0.001,0.4171612107290164,0.4354315284919965,4996,100
sentence-transformers/LaBSE,sinhala,1,sif_only,0,none,0.001,0.39354023203816657,0.066459903091943,4996,100
sentence-transformers/LaBSE,sinhala,1,sif_abtt_fixed,10,fixed,0.001,0.35014078821125105,0.2922727340605366,4996,100
sentence-transformers/LaBSE,sinhala,1,sif_abtt_optimal,1,train_sweep,0.001,0.5054118068491312,0.2704432352510359,4996,100
sentence-transformers/LaBSE,sinhala,1,whitening,0,none,0.001,0.3324396163679934,0.363233689145815,4996,100
sentence-transformers/LaBSE,sinhala,1,variance_filter,0,none,0.001,0.41288820649659286,0.4313588608036569,4996,100
sentence-transformers/LaBSE,sinhala,2,baseline_mean,0,none,0.001,0.43504459132541556,0.4351539837310134,4996,100
sentence-transformers/LaBSE,sinhala,2,sif_only,0,none,0.001,0.3993771283160948,0.07598089511001707,4996,100
sentence-transformers/LaBSE,sinhala,2,sif_abtt_fixed,10,fixed,0.001,0.38305555594407864,0.3535618575837283,4996,100
sentence-transformers/LaBSE,sinhala,2,sif_abtt_optimal,1,train_sweep,0.001,0.520460706986203,0.2833551002185128,4996,100
sentence-transformers/LaBSE,sinhala,2,whitening,0,none,0.001,-0.0005943543845211941,0.2131616891494031,4996,100
sentence-transformers/LaBSE,sinhala,2,variance_filter,0,none,0.001,0.4284588880809325,0.42910230122522863,4996,100
sentence-transformers/LaBSE,sinhala,3,baseline_mean,0,none,0.001,0.4893196006021481,0.4146277385817814,4996,100
sentence-transformers/LaBSE,sinhala,3,sif_only,0,none,0.001,0.47668045340360804,0.10649271807288187,4996,100
sentence-transformers/LaBSE,sinhala,3,sif_abtt_fixed,10,fixed,0.001,0.40986311024101657,0.3015825507169931,4996,100
sentence-transformers/LaBSE,sinhala,3,sif_abtt_optimal,1,train_sweep,0.001,0.5218576816104057,0.10295703916122698,4996,100
sentence-transformers/LaBSE,sinhala,3,whitening,0,none,0.001,-0.017822437043470595,0.03394493098459112,4996,100
sentence-transformers/LaBSE,sinhala,3,variance_filter,0,none,0.001,0.4833315377044083,0.4280946930712246,4996,100
sentence-transformers/LaBSE,sinhala,4,baseline_mean,0,none,0.001,0.5020995401449536,0.33493015710729435,4996,100
sentence-transformers/LaBSE,sinhala,4,sif_only,0,none,0.001,0.48052701599725683,0.05043470993604644,4996,100
sentence-transformers/LaBSE,sinhala,4,sif_abtt_fixed,10,fixed,0.001,0.40165428431847566,0.33169615728366464,4996,100
sentence-transformers/LaBSE,sinhala,4,sif_abtt_optimal,1,train_sweep,0.001,0.5261207415845516,0.12233690377596333,4996,100
sentence-transformers/LaBSE,sinhala,4,whitening,0,none,0.001,0.017121327336211932,-0.024888524762075794,4996,100
sentence-transformers/LaBSE,sinhala,4,variance_filter,0,none,0.001,0.49972622819949025,0.35022528687017,4996,100
sentence-transformers/LaBSE,sinhala,5,baseline_mean,0,none,0.001,0.5076185513500144,0.3282992507525013,4996,100
sentence-transformers/LaBSE,sinhala,5,sif_only,0,none,0.001,0.48863631858073747,0.003040925207293624,4996,100
sentence-transformers/LaBSE,sinhala,5,sif_abtt_fixed,10,fixed,0.001,0.42106995437982747,0.30153428206290905,4996,100
sentence-transformers/LaBSE,sinhala,5,sif_abtt_optimal,2,train_sweep,0.001,0.5246143062374099,0.2630279632673775,4996,100
sentence-transformers/LaBSE,sinhala,5,whitening,0,none,0.001,-0.02110671473160774,-0.2336142521849243,4996,100
sentence-transformers/LaBSE,sinhala,5,variance_filter,0,none,0.001,0.5017566832729436,0.3339044482080088,4996,100
sentence-transformers/LaBSE,sinhala,6,baseline_mean,0,none,0.001,0.5382732214958581,0.3330959482521014,4996,100
sentence-transformers/LaBSE,sinhala,6,sif_only,0,none,0.001,0.5172366414997318,0.035803274166826125,4996,100
sentence-transformers/LaBSE,sinhala,6,sif_abtt_fixed,10,fixed,0.001,0.4265815870807399,0.36797005082781004,4996,100
sentence-transformers/LaBSE,sinhala,6,sif_abtt_optimal,1,train_sweep,0.001,0.5277283313747512,0.07821332036140327,4996,100
sentence-transformers/LaBSE,sinhala,6,whitening,0,none,0.001,0.023184434467282466,-0.021280442869294865,4996,100
sentence-transformers/LaBSE,sinhala,6,variance_filter,0,none,0.001,0.5346807678048794,0.3274847172148334,4996,100
sentence-transformers/LaBSE,sinhala,7,baseline_mean,0,none,0.001,0.5338609611764514,0.332251246805631,4996,100
sentence-transformers/LaBSE,sinhala,7,sif_only,0,none,0.001,0.5145241469665618,0.1359546978094191,4996,100
sentence-transformers/LaBSE,sinhala,7,sif_abtt_fixed,10,fixed,0.001,0.4438597127753235,0.35466600304590046,4996,100
sentence-transformers/LaBSE,sinhala,7,sif_abtt_optimal,1,train_sweep,0.001,0.5465008000521662,0.4167998280155626,4996,100
sentence-transformers/LaBSE,sinhala,7,whitening,0,none,0.001,0.3576840705490238,0.41530953332071824,4996,100
sentence-transformers/LaBSE,sinhala,7,variance_filter,0,none,0.001,0.5302130010270385,0.33127380656042943,4996,100
sentence-transformers/LaBSE,sinhala,8,baseline_mean,0,none,0.001,0.5227521896969166,0.27698363787942143,4996,100
sentence-transformers/LaBSE,sinhala,8,sif_only,0,none,0.001,0.5017922528954553,0.14198224598816184,4996,100
sentence-transformers/LaBSE,sinhala,8,sif_abtt_fixed,10,fixed,0.001,0.4607887283718915,0.3733701065034604,4996,100
sentence-transformers/LaBSE,sinhala,8,sif_abtt_optimal,2,train_sweep,0.001,0.5354462749090331,0.3036822371696482,4996,100
sentence-transformers/LaBSE,sinhala,8,whitening,0,none,0.001,0.014224827221052434,0.1672574218181556,4996,100
sentence-transformers/LaBSE,sinhala,8,variance_filter,0,none,0.001,0.5210478395940525,0.28242592862739535,4996,100
sentence-transformers/LaBSE,sinhala,9,baseline_mean,0,none,0.001,0.5531076668838325,0.32363529205163233,4996,100
sentence-transformers/LaBSE,sinhala,9,sif_only,0,none,0.001,0.5308910020436753,0.16671993120622505,4996,100
sentence-transformers/LaBSE,sinhala,9,sif_abtt_fixed,10,fixed,0.001,0.46164677095560136,0.44603253164520074,4996,100
sentence-transformers/LaBSE,sinhala,9,sif_abtt_optimal,1,train_sweep,0.001,0.5446005145377167,0.4402342595733571,4996,100
sentence-transformers/LaBSE,sinhala,9,whitening,0,none,0.001,0.35638565787204624,0.3727727819091706,4996,100
sentence-transformers/LaBSE,sinhala,9,variance_filter,0,none,0.001,0.5536499473415512,0.3278648328657451,4996,100
sentence-transformers/LaBSE,sinhala,10,baseline_mean,0,none,0.001,0.5724560533490299,0.37794959505968234,4996,100
sentence-transformers/LaBSE,sinhala,10,sif_only,0,none,0.001,0.5329823844954512,0.25456284805739143,4996,100
sentence-transformers/LaBSE,sinhala,10,sif_abtt_fixed,10,fixed,0.001,0.4518924535464224,0.4191046562480748,4996,100
sentence-transformers/LaBSE,sinhala,10,sif_abtt_optimal,3,train_sweep,0.001,0.5591430262961138,0.3098606248924035,4996,100
sentence-transformers/LaBSE,sinhala,10,whitening,0,none,0.001,-0.020715739671412558,0.11588572659761885,4996,100
sentence-transformers/LaBSE,sinhala,10,variance_filter,0,none,0.001,0.5730589499009738,0.3803992292544467,4996,100
sentence-transformers/LaBSE,sinhala,11,baseline_mean,0,none,0.001,0.5808544655804252,0.47379304132527605,4996,100
sentence-transformers/LaBSE,sinhala,11,sif_only,0,none,0.001,0.5651316077696087,0.39820432902969166,4996,100
sentence-transformers/LaBSE,sinhala,11,sif_abtt_fixed,10,fixed,0.001,0.45337627966777916,0.4478486397551122,4996,100
sentence-transformers/LaBSE,sinhala,11,sif_abtt_optimal,1,train_sweep,0.001,0.5991693146087778,0.43791736417732385,4996,100
sentence-transformers/LaBSE,sinhala,11,whitening,0,none,0.001,-0.004668722758855297,-0.10306571924345757,4996,100
sentence-transformers/LaBSE,sinhala,11,variance_filter,0,none,0.001,0.5785423959132109,0.46794046701758796,4996,100
sentence-transformers/LaBSE,sinhala,12,baseline_mean,0,none,0.001,0.6387582156341457,0.5185561844064495,4996,100
sentence-transformers/LaBSE,sinhala,12,sif_only,0,none,0.001,0.6404106757270241,0.4774433582903805,4996,100
sentence-transformers/LaBSE,sinhala,12,sif_abtt_fixed,10,fixed,0.001,0.4561159865341456,0.4176505630437935,4996,100
sentence-transformers/LaBSE,sinhala,12,sif_abtt_optimal,1,train_sweep,0.001,0.6053557827578484,0.3985422096082798,4996,100
sentence-transformers/LaBSE,sinhala,12,whitening,0,none,0.001,0.02894099586983853,0.029272594156929416,4996,100
sentence-transformers/LaBSE,sinhala,12,variance_filter,0,none,0.001,0.6375650801707025,0.517005553894,4996,100
sentence-transformers/LaBSE,tamil,0,baseline_mean,0,none,0.001,0.35068102038406745,0.314215863917251,2500,100
sentence-transformers/LaBSE,tamil,0,sif_only,0,none,0.001,0.29904354492259777,0.24744574570014066,2500,100
sentence-transformers/LaBSE,tamil,0,sif_abtt_fixed,10,fixed,0.001,0.32154503578583565,0.2891725523940014,2500,100
sentence-transformers/LaBSE,tamil,0,sif_abtt_optimal,1,train_sweep,0.001,0.3630030768433554,0.26867654731617113,2500,100
